model,cadence_s,first_report_s,trial_idx,max_visits,dt_ms,visits_at_first_packet,error,timestamp
b18c384nbt,0.125,0.035,39,2000000,187.54598999023438,51,,1779008690.5260375
b18c384nbt,0.75,0.0,39,2000000,,,,1779008692.7804592
b18c384nbt,0.25,0.015,39,2000000,291.1966840028763,225,,1779008693.3296802
b18c384nbt,0.25,0.005,39,2000000,291.87746903300285,232,,1779008693.8803272
b18c384nbt,0.25,0.003,39,2000000,282.7509610056877,241,,1779008694.4225378
b18c384nbt,0.25,0.018,39,2000000,294.8392799794674,245,,1779008694.9757066
b18c384nbt,0.5,0.0,39,2000000,,,,1779008697.2335558
b18c384nbt,0.25,0.115,39,2000000,147.45372399687767,3,,1779008697.639182
b18c384nbt,0.125,0.01,39,2000000,164.0149299800396,76,,1779008698.0612276
b18c384nbt,0.125,0.026,39,2000000,177.9804809987545,49,,1779008698.498255
b18c384nbt,0.25,0.032,39,2000000,305.7370599806309,284,,1779008699.0616357
b18c384nbt,0.125,0.018,39,2000000,170.01964801549911,90,,1779008699.4901464
b18c384nbt,0.25,0.001,39,2000000,280.9728899896145,238,,1779008700.0286467
b18c384nbt,0.25,0.0,39,2000000,278.59556701779366,235,,1779008700.5663693
b18c384nbt,0.25,0.1,39,2000000,123.79001399874687,23,,1779008700.9477322
b18c384nbt,0.125,0.05,39,2000000,199.9589970111847,82,,1779008701.4059715
b18c384nbt,0.25,0.024,39,2000000,299.19263499975204,225,,1779008701.9642794
b18c384nbt,0.25,0.02,39,2000000,297.8475219607353,271,,1779008702.5195608
b18c384nbt,0.4,0.0,39,2000000,427.4587929844856,457,,1779008703.2073803
b18c384nbt,0.125,0.024,39,2000000,183.14792001247406,94,,1779008703.648883
b18c384nbt,0.125,0.1,39,2000000,127.46505799889565,19,,1779008704.0336435
b18c384nbt,0.25,0.03,39,2000000,307.64805099368095,232,,1779008704.6000853
b18c384nbt,0.0,0.0,39,1,54.643896996974945,1,,1779008704.9100227
b18c384nbt,0.125,0.008,39,2000000,172.71807199716568,49,,1779008705.3409534
b18c384nbt,0.075,0.0,39,2000000,95.93279600143433,1,,1779008705.6947389
b18c384nbt,0.25,0.15,39,2000000,175.15950801968575,104,,1779008706.1277847
b18c384nbt,0.02,0.0,39,2000000,102.08555802702904,1,,1779008706.48784
b18c384nbt,0.125,0.0,39,2000000,148.24540603160858,46,,1779008706.893972
b18c384nbt,0.125,0.012,39,2000000,160.70440098643303,66,,1779008707.3129191
b18c384nbt,0.125,0.045,39,2000000,194.6848460137844,122,,1779008707.7643611
b18c384nbt,0.125,0.115,39,2000000,140.16760298609734,4,,1779008708.1633618
b18c384nbt,0.15,0.0,39,2000000,176.18968600034714,49,,1779008708.597391
b18c384nbt,0.25,0.012,39,2000000,284.80235600471497,188,,1779008709.140599
b18c384nbt,1.0,0.0,39,2000000,1025.339524000883,1247,,1779008710.424557
b18c384nbt,0.0,0.0,39,64,166.00109100341797,71,,1779008710.8465593
b18c384nbt,0.125,0.06,39,2000000,208.20067301392555,85,,1779008711.3125741
b18c384nbt,0.125,0.022,39,2000000,176.78475499153137,48,,1779008711.7474139
b18c384nbt,0.25,0.045,39,2000000,323.29900899529457,299,,1779008712.3293188
b18c384nbt,0.1,0.0,39,2000000,123.70017102360725,23,,1779008712.711495
b18c384nbt,0.05,0.0,39,2000000,135.9488360285759,19,,1779008713.1049209
b18c384nbt,0.04,0.0,39,2000000,101.62253800034523,2,,1779008713.4645803
b18c384nbt,0.3,0.0,39,2000000,328.39360198378563,305,,1779008714.0511642
b18c384nbt,0.25,0.027,39,2000000,303.88724398612976,270,,1779008714.6138084
b18c384nbt,0.06,0.0,39,2000000,147.46855798363686,41,,1779008715.0197296
b18c384nbt,0.25,0.04,39,2000000,317.03944501280785,291,,1779008715.5951114
b18c384nbt,0.125,0.015,39,2000000,,,,1779008717.8578174
b18c384nbt,0.25,0.06,39,2000000,336.3748809993267,238,,1779008718.4529178
b18c384nbt,0.125,0.04,39,2000000,189.0197860300541,124,,1779008718.8999681
b18c384nbt,0.25,0.2,39,2000000,229.7597580254078,168,,1779008719.3876576
b18c384nbt,0.25,0.023,39,2000000,302.18182000517845,268,,1779008719.9480622
b18c384nbt,0.125,0.025,39,2000000,178.7400779724121,83,,1779008720.3848572
b18c384nbt,0.125,0.021,39,2000000,,,,1779008722.6475725
b18c384nbt,0.25,0.008,39,2000000,284.17012599110603,103,,1779008723.1905346
b18c384nbt,0.25,0.021,39,2000000,299.2693649828434,258,,1779008723.7475624
b18c384nbt,0.175,0.0,39,2000000,199.11767399311066,131,,1779008724.2037642
b18c384nbt,0.125,0.027,39,2000000,175.12203401327133,66,,1779008724.6369908
b18c384nbt,0.125,0.003,39,2000000,150.24800598621368,56,,1779008725.0452688
b18c384nbt,0.25,0.01,39,2000000,290.1693769991398,244,,1779008725.5940893
b18c384nbt,0.03,0.0,39,2000000,148.7086630165577,3,,1779008726.000558
b18c384nbt,0.125,0.023,39,2000000,178.08059799671173,83,,1779008726.4369533
b18c384nbt,0.125,0.03,39,2000000,181.59794503450394,86,,1779008726.875918
b18c384nbt,0.25,0.035,39,2000000,312.5721299648285,309,,1779008727.4465556
b18c384nbt,0.2,0.0,39,2000000,231.1738609969616,156,,1779008727.9345994
b18c384nbt,0.125,0.02,39,2000000,170.94171997904778,79,,1779008728.3636417
b18c384nbt,0.25,0.05,39,2000000,326.9701969921589,313,,1779008728.9492233
b18c384nbt,0.125,0.005,39,2000000,158.39364099502563,20,,1779008729.3659754
b18c384nbt,0.25,0.028,39,2000000,307.2132820188999,265,,1779008729.931219
b18c384nbt,0.0,0.0,39,0,14.33134201169014,,Must be an integer from 1 to 2^50,1779008730.2023203
b18c384nbt,0.125,0.028,39,2000000,178.43780699372292,97,,1779008730.639587
b18c384nbt,0.125,0.075,39,2000000,227.13070598244667,114,,1779008731.1245267
b28c512nbt,0.75,0.0,39,2000000,787.4985190033913,441,,1779008732.1703749
b28c512nbt,0.1,0.0,39,2000000,229.06296503543854,13,,1779008732.6577759
b28c512nbt,0.25,0.175,39,2000000,202.32093998789787,3,,1779008733.1182656
b28c512nbt,0.075,0.0,39,2000000,253.01788797974586,3,,1779008733.6291945
b28c512nbt,0.125,0.022,39,2000000,299.61436301469803,33,,1779008734.186566
b28c512nbt,0.25,0.003,39,2000000,278.6013919711113,49,,1779008734.7227132
b28c512nbt,0.4,0.0,39,2000000,429.97140696644783,154,,1779008735.4114063
b28c512nbt,0.125,0.035,39,2000000,318.3187290132046,35,,1779008735.988368
b28c512nbt,0.125,0.023,39,2000000,300.83654099702835,33,,1779008736.5469654
b28c512nbt,0.125,0.008,39,2000000,291.78434801101685,61,,1779008737.096849
b28c512nbt,0.25,0.025,39,2000000,303.5905320048332,74,,1779008737.658433
b28c512nbt,0.25,0.03,39,2000000,310.2970759868622,87,,1779008738.2265623
b28c512nbt,0.25,0.008,39,2000000,285.6803620159626,63,,1779008738.7699401
b28c512nbt,0.25,0.018,39,2000000,296.3655360043049,69,,1779008739.3248327
b28c512nbt,0.175,0.0,39,2000000,378.264053016901,66,,1779008739.9610739
b28c512nbt,0.125,0.01,39,2000000,287.5744510293007,59,,1779008740.5070517
b28c512nbt,0.25,0.075,39,2000000,,,,1779008742.760556
b28c512nbt,0.125,0.018,39,2000000,298.1394790112972,4,,1779008743.3165207
b28c512nbt,0.125,0.1,39,2000000,251.21180298924446,41,,1779008743.8258457
b28c512nbt,0.3,0.0,39,2000000,327.6498019993305,70,,1779008744.4118242
b28c512nbt,0.25,0.2,39,2000000,225.1436190009117,9,,1779008744.8955195
b28c512nbt,0.25,0.012,39,2000000,294.9079689979553,58,,1779008745.448266
b28c512nbt,0.25,0.1,39,2000000,390.94457998871803,124,,1779008746.0978894
b28c512nbt,0.25,0.15,39,2000000,176.21398401260376,1,,1779008746.5320954
b28c512nbt,0.125,0.026,39,2000000,176.96722999215126,1,,1779008746.9671636
b28c512nbt,0.25,0.021,39,2000000,298.9937569797039,70,,1779008747.5247538
b28c512nbt,0.125,0.032,39,2000000,188.87756299972534,3,,1779008747.9721127
b28c512nbt,0.04,0.0,39,2000000,231.63047897815704,1,,1779008748.4619546
b28c512nbt,0.25,0.0,39,2000000,283.0293459892273,35,,1779008749.002945
b28c512nbt,0.125,0.005,39,2000000,281.6917280256748,41,,1779008749.5429926
b28c512nbt,0.125,0.024,39,2000000,173.32523700594902,2,,1779008749.9746687
b28c512nbt,0.25,0.022,39,2000000,304.0993350148201,66,,1779008750.5370252
b28c512nbt,0.125,0.015,39,2000000,166.2155120074749,1,,1779008750.9615834
b28c512nbt,1.0,0.0,39,2000000,1027.1160030066967,606,,1779008752.2467866
b28c512nbt,0.25,0.04,39,2000000,317.6239960193634,80,,1779008752.8218055
b28c512nbt,0.25,0.032,39,2000000,315.79180601239204,85,,1779008753.3949983
b28c512nbt,0.25,0.015,39,2000000,308.111977994442,45,,1779008753.961917
b28c512nbt,0.0,0.0,39,32,319.53260400891304,34,,1779008754.5367582
b28c512nbt,0.25,0.125,39,2000000,403.3952239751816,148,,1779008755.1979985
b28c512nbt,0.125,0.021,39,2000000,173.8764179944992,2,,1779008755.6293476
b28c512nbt,0.125,0.001,39,2000000,286.70889699459076,67,,1779008756.1747835
b28c512nbt,0.125,0.04,39,2000000,189.8822039961815,2,,1779008756.623175
b28c512nbt,0.125,0.06,39,2000000,208.57299000024796,3,,1779008757.0900614
b28c512nbt,0.25,0.035,39,2000000,318.75045999884605,36,,1779008757.6677537
b28c512nbt,0.25,0.026,39,2000000,302.4303230047226,37,,1779008758.2286735
b28c512nbt,0.25,0.05,39,2000000,326.55819901824,49,,1779008758.8126378
b28c512nbt,0.2,0.0,39,2000000,221.98450899124146,1,,1779008759.2924993
b28c512nbt,0.25,0.027,39,2000000,310.17767599225044,62,,1779008759.8604743
b28c512nbt,0.125,0.012,39,2000000,292.3271560072899,20,,1779008760.4109113
b28c512nbt,0.25,0.115,39,2000000,394.7152799963951,131,,1779008761.0632734
b28c512nbt,0.03,0.0,39,2000000,233.63161501288414,1,,1779008761.5549712
b28c512nbt,0.25,0.06,39,2000000,340.95728600025177,94,,1779008762.1540833
b28c512nbt,0.05,0.0,39,2000000,228.39910903573036,1,,1779008762.6405833
b28c512nbt,0.02,0.0,39,2000000,228.09275498986244,1,,1779008763.126761
b28c512nbt,0.06,0.0,39,2000000,202.75418397784233,8,,1779008763.5875907
b28c512nbt,0.25,0.005,39,2000000,281.2388199865818,59,,1779008764.1270618
b28c512nbt,0.125,0.0,39,2000000,277.99288803339005,19,,1779008764.6633425
b28c512nbt,0.25,0.028,39,2000000,306.72515201568604,72,,1779008765.228362
b28c512nbt,0.25,0.045,39,2000000,343.3840189874172,49,,1779008765.8299549
b28c512nbt,0.125,0.025,39,2000000,178.33423200249672,1,,1779008766.2666266
b28c512nbt,0.125,0.05,39,2000000,199.18341800570488,4,,1779008766.7236419
b28c512nbt,0.125,0.02,39,2000000,298.16956502199173,64,,1779008767.2794387
b28c512nbt,0.125,0.03,39,2000000,179.8600449860096,1,,1779008767.717017
b28c512nbt,0.0,0.0,39,1,84.34023001790047,1,,1779008768.056426
b28c512nbt,0.0,0.0,39,0,23.840045988559723,,Must be an integer from 1 to 2^50,1779008768.3368094
b28c512nbt,0.25,0.001,39,2000000,281.40449100732803,42,,1779008768.8763003
b28c512nbt,0.25,0.02,39,2000000,296.52261796593666,49,,1779008769.4313068
b28c512nbt,0.25,0.024,39,2000000,302.9955080151558,69,,1779008769.9927938
b28c512nbt,0.125,0.115,39,2000000,271.0418519973755,46,,1779008770.5225146
b28c512nbt,0.125,0.075,39,2000000,221.2257980108261,17,,1779008771.001764
b28c512nbt,0.5,0.0,39,2000000,527.2853009700775,250,,1779008771.7874901
b28c512nbt,0.125,0.003,39,2000000,152.50013101100922,1,,1779008772.1989768
b28c512nbt,0.125,0.028,39,2000000,180.47939303517342,4,,1779008772.6374843
b28c512nbt,0.25,0.023,39,2000000,416.20768398046494,71,,1779008773.3115828
b28c512nbt,0.15,0.0,39,2000000,328.91649198532104,49,,1779008773.8990707
b28c512nbt,0.0,0.0,39,64,327.0740709900856,71,,1779008774.481318
b28c512nbt,0.125,0.045,39,2000000,195.55433601140976,7,,1779008774.9345436
b28c512nbt,0.125,0.027,39,2000000,305.65088099241257,70,,1779008775.4984362
b28c512nbt,0.25,0.01,39,2000000,287.4738130271435,61,,1779008776.0438027
b10c128,0.125,0.005,40,2000000,156.09057998657227,820,,1779008776.4584408
b10c128,0.25,0.023,40,2000000,48.23251801729202,38,,1779008776.76453
b10c128,0.125,0.06,40,2000000,84.03208097815514,279,,1779008777.1082022
b10c128,0.125,0.015,40,2000000,166.12090399861336,751,,1779008777.533376
b10c128,0.3,0.0,40,2000000,321.21986201405525,2176,,1779008778.117117
b10c128,0.125,0.0,40,2000000,149.67196199297905,645,,1779008778.5257292
b10c128,0.25,0.015,40,2000000,286.90531900525093,1789,,1779008779.0719903
b10c128,0.25,0.008,40,2000000,287.6201820075512,1714,,1779008779.6204736
b10c128,0.125,0.025,40,2000000,48.087251991033554,55,,1779008779.9269469
b10c128,0.0,0.0,40,0,14.815084010362625,,Must be an integer from 1 to 2^50,1779008780.2008166
b10c128,0.75,0.0,40,2000000,779.1504689753056,5023,,1779008781.2445917
b10c128,0.25,0.04,40,2000000,67.34103798866272,140,,1779008781.572664
b10c128,0.125,0.1,40,2000000,124.7929949760437,631,,1779008781.9570012
b10c128,0.25,0.125,40,2000000,150.83750399947166,734,,1779008782.3678775
b10c128,1.0,0.0,40,2000000,1035.810974985361,7408,,1779008783.667906
b10c128,0.125,0.035,40,2000000,63.293879985809326,122,,1779008783.9901617
b10c128,0.25,0.075,40,2000000,103.0763710141182,363,,1779008784.352036
b10c128,0.125,0.012,40,2000000,161.68940496444702,857,,1779008784.7726452
b10c128,0.25,0.2,40,2000000,229.15142598748207,1208,,1779008785.2635665
b10c128,0.0,0.0,40,64,58.12672197818756,71,,1779008785.5777304
b10c128,0.25,0.026,40,2000000,51.728109031915665,52,,1779008785.8869376
b10c128,0.5,0.0,40,2000000,528.6882200241089,3231,,1779008786.6795695
b10c128,0.125,0.026,40,2000000,48.42352497577667,40,,1779008786.9871244
b10c128,0.25,0.175,40,2000000,202.00067898631096,1124,,1779008787.4492917
b10c128,0.125,0.003,40,2000000,158.27254101634026,867,,1779008787.8684108
b10c128,0.25,0.01,40,2000000,287.31575202941895,2109,,1779008788.416269
b10c128,0.125,0.032,40,2000000,57.209007024765015,89,,1779008788.7335389
b10c128,0.125,0.02,40,2000000,167.13983997702599,821,,1779008789.1596134
b10c128,0.125,0.023,40,2000000,44.800897002220154,29,,1779008789.463642
b10c128,0.125,0.008,40,2000000,157.36565497517586,793,,1779008789.8808188
b10c128,0.125,0.075,40,2000000,99.17247200012207,404,,1779008790.2412086
b10c128,0.125,0.05,40,2000000,74.30172398686409,217,,1779008790.575376
b10c128,0.125,0.045,40,2000000,69.28682601451874,151,,1779008790.9051914
b10c128,0.25,0.012,40,2000000,,,,1779008793.1686668
b10c128,0.4,0.0,40,2000000,432.8026400208473,2086,,1779008793.8614662
b10c128,0.25,0.0,40,2000000,275.500461012125,1647,,1779008794.3955424
b10c128,0.15,0.0,40,2000000,177.5972140133381,1039,,1779008794.833037
b10c128,0.175,0.0,40,2000000,198.67933198809624,1278,,1779008795.290999
b10c128,0.125,0.027,40,2000000,48.17510798573494,62,,1779008795.5981426
b10c128,0.25,0.021,40,2000000,51.15593498945236,9,,1779008795.911719
b10c128,0.125,0.03,40,2000000,53.95183902978897,37,,1779008796.2249494
b10c128,0.125,0.028,40,2000000,52.9869489967823,55,,1779008796.5381823
b10c128,0.25,0.018,40,2000000,37.112993001937866,2,,1779008796.8339067
b10c128,0.25,0.027,40,2000000,45.79881501197815,10,,1779008797.1378524
b10c128,0.25,0.045,40,2000000,68.35155096650124,104,,1779008797.4638445
b10c128,0.2,0.0,40,2000000,225.9260770380497,878,,1779008797.949508
b10c128,0.05,0.0,40,2000000,72.70410600304604,223,,1779008798.2836833
b10c128,0.04,0.0,40,2000000,64.16741397976875,159,,1779008798.6074693
b10c128,0.125,0.01,40,2000000,158.8565489947796,994,,1779008799.0261168
b10c128,0.25,0.115,40,2000000,144.30432698130608,708,,1779008799.4321802
b10c128,0.125,0.115,40,2000000,144.43145301938057,795,,1779008799.83668
b10c128,0.25,0.15,40,2000000,171.63455802202225,990,,1779008800.2708495
b10c128,0.0,0.0,40,32,57.1326180100441,35,,1779008800.583416
b10c128,0.25,0.025,40,2000000,48.85123300552368,50,,1779008800.8962636
b10c128,0.125,0.021,40,2000000,42.143487960100174,10,,1779008801.1960526
b10c128,0.25,0.005,40,2000000,283.981369972229,1855,,1779008801.7410567
b10c128,0.125,0.018,40,2000000,44.47289299964905,2,,1779008802.0480013
b10c128,0.25,0.035,40,2000000,58.346341013908386,69,,1779008802.3655627
b10c128,0.25,0.001,40,2000000,277.21001198887825,1995,,1779008802.9025846
b10c128,0.25,0.02,40,2000000,40.18724000453949,10,,1779008803.2009194
b10c128,0.25,0.028,40,2000000,49.965593963861465,68,,1779008803.5083892
b10c128,0.25,0.024,40,2000000,48.96274799108505,45,,1779008803.8171182
b10c128,0.25,0.1,40,2000000,123.03859198093414,537,,1779008804.2025008
b10c128,0.03,0.0,40,2000000,50.589635014534,38,,1779008804.510515
b10c128,0.25,0.05,40,2000000,71.76936200261116,129,,1779008804.8408203
b10c128,0.125,0.022,40,2000000,40.11649399995804,1,,1779008805.138166
b10c128,0.25,0.032,40,2000000,52.48603102564812,42,,1779008805.4485936
b10c128,0.02,0.0,40,2000000,63.255634009838104,34,,1779008805.7727993
b10c128,0.25,0.06,40,2000000,84.18912300467491,186,,1779008806.117151
b10c128,0.125,0.024,40,2000000,43.06225299835205,1,,1779008806.418324
b10c128,0.1,0.0,40,2000000,130.2179509997368,436,,1779008806.8083396
b10c128,0.25,0.003,40,2000000,280.5994020104408,1279,,1779008807.349517
b10c128,0.06,0.0,40,2000000,82.80808898806572,312,,1779008807.6924226
b10c128,0.125,0.001,40,2000000,149.02077201008797,745,,1779008808.1014678
b10c128,0.0,0.0,40,1,25.72019201517105,1,,1779008808.3825324
b10c128,0.075,0.0,40,2000000,95.57475000619888,356,,1779008808.7365153
b10c128,0.25,0.03,40,2000000,53.01116997003555,73,,1779008809.0483325
b10c128,0.125,0.04,40,2000000,67.63323497772217,131,,1779008809.3737917
b10c128,0.25,0.022,40,2000000,42.66423600912094,11,,1779008809.6738112
b18c384nbt,0.125,0.1,40,2000000,130.22013399004936,25,,1779008810.0617654
b18c384nbt,0.15,0.0,40,2000000,176.9433429837227,80,,1779008810.49718
b18c384nbt,0.125,0.04,40,2000000,191.78253400325775,107,,1779008810.9466405
b18c384nbt,0.25,0.023,40,2000000,299.5454490184784,237,,1779008811.5047731
b18c384nbt,0.25,0.115,40,2000000,138.16196697950363,17,,1779008811.9013915
b18c384nbt,0.125,0.015,40,2000000,164.1698499917984,83,,1779008812.3244696
b18c384nbt,0.1,0.0,40,2000000,120.19909098744392,14,,1779008812.7028198
b18c384nbt,0.25,0.018,40,2000000,298.39516496658325,257,,1779008813.2594914
b18c384nbt,0.125,0.021,40,2000000,172.28442603349686,77,,1779008813.690488
b18c384nbt,0.25,0.026,40,2000000,303.17422902584076,279,,1779008814.2522547
b18c384nbt,0.0,0.0,40,64,174.5876689851284,70,,1779008814.6831334
b18c384nbt,0.4,0.0,40,2000000,423.6765460073948,459,,1779008815.365317
b18c384nbt,0.3,0.0,40,2000000,326.93769696354866,315,,1779008815.950828
b18c384nbt,0.25,0.008,40,2000000,285.17422699928284,251,,1779008816.494572
b18c384nbt,0.125,0.06,40,2000000,211.20562100410461,143,,1779008816.964316
b18c384nbt,0.125,0.005,40,2000000,154.93736198544502,55,,1779008817.377863
b18c384nbt,0.0,0.0,40,1,55.36473298072815,1,,1779008817.688429
b18c384nbt,0.02,0.0,40,2000000,125.3187530040741,13,,1779008818.0722926
b18c384nbt,0.125,0.026,40,2000000,176.6483840048313,49,,1779008818.506236
b18c384nbt,0.25,0.022,40,2000000,295.2925960123539,259,,1779008819.060344
b18c384nbt,0.175,0.0,40,2000000,199.93619400262833,77,,1779008819.5189223
b18c384nbt,0.25,0.045,40,2000000,320.72687700390816,229,,1779008820.0985677
b18c384nbt,0.125,0.025,40,2000000,174.82037898898125,64,,1779008820.5317369
b18c384nbt,0.03,0.0,40,2000000,120.34417799115181,7,,1779008820.9106863
b18c384nbt,0.25,0.1,40,2000000,121.74741700291634,20,,1779008821.290501
b18c384nbt,0.125,0.03,40,2000000,180.30927601456642,85,,1779008821.7290435
b18c384nbt,0.25,0.2,40,2000000,228.4168520271778,99,,1779008822.2153056
b18c384nbt,0.125,0.032,40,2000000,183.21757799386978,106,,1779008822.6569593
b18c384nbt,0.125,0.075,40,2000000,224.4982400238514,100,,1779008823.1386082
b18c384nbt,0.05,0.0,40,2000000,125.12953701615334,6,,1779008823.5216439
b18c384nbt,0.25,0.0,40,2000000,274.2850289642811,231,,1779008824.0544257
b18c384nbt,0.125,0.0,40,2000000,150.73618000745773,55,,1779008824.4634984
b18c384nbt,0.125,0.022,40,2000000,170.75731897354126,81,,1779008824.8926835
b18c384nbt,0.125,0.003,40,2000000,152.87041500210762,47,,1779008825.3037524
b18c384nbt,0.25,0.025,40,2000000,302.1444180011749,271,,1779008825.8647115
b18c384nbt,0.075,0.0,40,2000000,173.51945301890373,49,,1779008826.296396
b18c384nbt,0.25,0.032,40,2000000,310.10693898797035,274,,1779008826.8652759
b18c384nbt,0.25,0.015,40,2000000,294.55497801303864,264,,1779008827.4188895
b18c384nbt,0.25,0.001,40,2000000,281.18837398290634,231,,1779008827.957873
b18c384nbt,0.2,0.0,40,2000000,224.46708598732948,172,,1779008828.4402573
b18c384nbt,0.125,0.035,40,2000000,186.0785680115223,85,,1779008828.884252
b18c384nbt,0.25,0.003,40,2000000,279.67581698298454,250,,1779008829.422075
b18c384nbt,0.25,0.021,40,2000000,297.08965799212456,262,,1779008829.9773371
